n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
7,2,2,6,2,5,0,6,0,0,5,2,7,3,0,7,3,1,1,1,4,1,1,0,1,0,0,1,1,1,1,0,1,1,14.25,13.5,0.468
9,19,11,10,4,9,0,21,3,4,36,3,21,4,1,21,0,1,1,1,4,1,1,0,1,1,2,9,1,1,1,1,1,0,8.75,6.75,0.695
2,2,4,4,0,1,0,3,0,1,7,0,4,5,0,5,1,1,1,1,3,0,1,0,1,0,1,3,0,1,1,0,1,1,19.5,27.0,0.793
1,1,5,3,1,5,0,6,0,1,7,0,5,0,0,8,1,1,1,1,3,1,1,0,1,0,1,4,0,1,0,0,2,1,14.667,10.333,0.746
3,1,0,1,2,2,0,6,0,1,3,1,6,0,0,3,1,1,1,0,1,1,1,0,1,0,1,2,1,1,0,0,1,1,15.5,3.0,0.381
1,6,5,4,0,6,0,8,0,5,11,0,6,0,0,11,1,1,1,1,2,0,1,0,1,0,2,7,0,1,0,0,1,1,10.667,8.333,0.795
12,13,8,15,7,3,0,15,1,1,35,0,14,4,0,15,1,1,1,1,2,1,1,0,1,1,1,9,0,1,1,0,3,1,16.0,12.333,0.648
19,22,12,24,11,18,2,41,2,15,45,1,30,8,0,42,3,1,1,1,4,1,1,1,1,1,2,6,1,1,1,0,2,1,19.667,12.717,0.412
10,10,6,10,5,11,0,14,4,4,19,6,12,2,0,19,2,1,1,1,4,1,1,0,1,1,2,7,1,1,1,0,1,1,16.75,9.25,0.672
6,10,8,9,3,7,0,18,2,7,15,4,25,5,5,16,8,1,1,1,3,1,1,0,1,1,2,6,1,1,1,1,1,1,14.3,6.0,0.532
10,18,12,15,10,15,1,27,0,10,18,0,13,3,0,25,3,1,1,1,6,1,1,1,1,0,2,6,0,1,1,0,3,1,36.0,25.264,0.685
0,5,7,4,2,5,0,9,0,2,15,1,9,2,0,13,4,0,1,1,3,1,1,0,1,0,2,5,1,1,1,0,2,1,15.6,9.15,0.641
9,10,9,14,1,9,0,17,0,2,17,3,10,7,0,12,5,1,1,1,3,1,1,0,1,0,1,6,1,1,1,0,1,1,17.714,9.0,0.508
12,3,8,4,2,2,0,15,3,2,7,0,14,1,1,6,0,1,1,1,2,1,1,0,1,1,1,4,0,1,1,1,3,0,13.333,8.5,0.632
2,4,5,6,2,1,0,4,0,1,12,0,5,6,0,8,0,1,1,1,2,1,1,0,1,0,1,5,0,1,1,0,2,0,14.0,15.0,0.756
0,0,1,2,1,0,0,0,0,2,4,0,2,2,0,4,0,0,0,1,1,1,0,0,0,0,1,2,0,1,1,0,1,0,18.0,32.0,0.667
5,7,5,1,4,3,0,11,1,1,12,1,10,2,0,8,3,1,1,1,1,1,1,0,1,1,1,5,1,1,1,0,1,1,18.5,9.0,0.411
2,2,1,5,1,3,1,3,0,3,5,0,6,1,0,2,1,1,1,1,2,1,1,1,1,0,2,3,0,1,1,0,2,1,18.0,19.5,0.707
8,17,19,21,7,14,0,30,2,9,42,4,25,7,2,33,5,1,1,1,6,1,1,0,1,1,2,9,1,1,1,1,3,1,17.357,14.117,0.68
1,4,1,3,3,2,0,2,0,0,5,5,2,1,0,3,1,1,1,1,3,1,1,0,1,0,0,3,1,1,1,0,1,1,16.5,11.0,0.739
2,3,2,9,1,4,2,5,0,6,13,1,12,4,0,9,5,1,1,1,4,1,1,1,1,0,2,4,1,1,1,0,1,1,15.6,21.514,0.641
2,5,0,4,1,2,0,6,0,4,4,2,6,0,0,5,3,1,1,0,3,1,1,0,1,0,2,3,1,1,0,0,1,1,10.75,9.188,0.647
13,12,8,10,2,7,0,20,0,5,16,0,17,3,1,12,2,1,1,1,5,1,1,0,1,0,2,6,0,1,1,1,1,1,21.333,11.929,0.688
0,3,1,0,1,3,0,4,1,0,3,0,4,1,0,3,0,0,1,1,0,1,1,0,1,1,0,3,0,1,1,0,1,0,24.0,13.0,0.577
7,4,5,8,2,1,0,8,0,1,10,0,5,2,0,8,0,1,1,1,5,1,1,0,1,0,1,3,0,1,1,0,1,0,20.333,23.357,0.634
1,11,1,6,0,2,0,13,0,0,10,6,10,4,0,3,5,1,1,1,3,0,1,0,1,0,0,3,1,1,1,0,2,1,14.4,9.0,0.5
5,4,1,4,2,1,0,11,1,2,3,0,4,0,0,3,0,1,1,1,2,1,1,0,1,1,1,2,0,1,0,0,1,0,13.667,4.0,0.331
20,27,8,13,7,27,0,67,5,5,24,1,24,3,0,27,1,1,1,1,3,1,1,0,1,1,2,8,1,1,1,0,1,1,23.545,9.182,0.483
0,1,2,3,0,0,0,1,1,0,6,0,3,1,0,3,0,0,1,1,1,0,0,0,1,1,0,5,0,1,1,0,1,0,10.5,10.9,0.772
2,7,5,4,1,3,0,8,0,3,12,0,3,6,0,11,1,1,1,1,3,1,1,0,1,0,2,5,0,1,1,0,1,1,22.0,13.333,0.696
6,6,9,10,6,8,0,16,0,2,6,4,8,1,0,11,3,1,1,1,2,1,1,0,1,0,2,2,1,1,1,0,1,1,19.2,8.8,0.361
2,1,0,1,2,2,0,4,0,0,2,0,2,0,0,3,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,2,0,19.0,19.0,0.487
12,18,11,13,6,8,0,27,0,1,20,4,14,6,0,12,7,1,1,1,3,1,1,0,1,0,1,6,1,1,1,0,1,1,15.9,7.0,0.449
2,2,3,7,2,0,0,8,0,5,6,0,10,3,0,7,1,1,1,1,3,1,0,0,1,0,2,3,0,1,1,0,1,1,14.5,14.75,0.557
11,15,14,10,8,6,0,25,0,2,24,2,20,3,0,15,7,1,1,1,3,1,1,0,1,0,1,6,1,1,1,0,3,1,20.25,8.125,0.444
2,0,1,0,1,0,0,1,0,0,2,0,3,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0,0,1,0,11.0,6.0,0.426
2,2,0,2,2,4,0,8,0,3,4,0,2,2,0,7,1,1,1,0,2,1,1,0,1,0,1,3,0,1,1,0,2,1,19.5,10.0,0.679
18,16,10,15,6,7,0,21,0,3,29,0,19,8,0,22,10,1,1,1,5,1,1,0,1,0,1,13,0,1,1,0,3,1,16.727,17.318,0.99
9,13,10,12,8,6,0,18,0,2,11,2,8,1,0,9,0,1,1,1,2,1,1,0,1,0,1,5,1,1,1,0,2,0,27.25,13.75,0.542
5,6,3,6,1,2,0,11,1,0,10,0,8,2,0,6,6,1,1,1,2,1,1,0,1,1,0,2,0,1,1,0,1,1,9.429,6.714,0.348
3,4,3,6,4,1,0,8,1,3,12,1,4,3,0,10,1,1,1,1,4,1,1,0,1,1,2,6,1,1,1,0,1,1,16.0,15.188,0.884
1,6,7,5,5,5,0,10,0,1,6,12,4,1,0,5,2,1,1,1,4,1,1,0,1,0,1,4,1,1,1,0,1,1,23.333,11.667,0.676
3,1,0,3,1,2,0,8,0,1,8,2,4,3,0,7,1,1,1,0,1,1,1,0,1,0,1,3,1,1,1,0,1,1,15.0,7.333,0.316
4,7,1,7,4,6,0,12,2,2,9,0,8,3,1,13,1,1,1,1,3,1,1,0,1,1,2,4,0,1,1,1,2,1,39.5,28.5,0.557
15,20,6,12,5,11,1,29,2,9,23,0,14,6,2,25,4,1,1,1,3,1,1,1,1,1,2,7,0,1,1,1,3,1,30.667,14.833,0.521
11,18,6,20,7,15,2,39,2,5,37,0,33,13,1,21,9,1,1,1,4,1,1,1,1,1,2,6,0,1,1,1,2,1,11.9,10.0,0.504
15,28,14,22,9,11,1,40,0,10,54,0,35,10,3,36,5,1,1,1,4,1,1,1,1,0,2,10,0,1,1,1,3,1,72.75,62.0,0.622
3,2,0,2,1,3,0,6,0,1,4,0,3,1,0,5,0,1,1,0,2,1,1,0,1,0,1,3,0,1,1,0,1,0,10.333,8.25,0.762
8,4,3,5,3,1,0,7,0,3,8,0,4,3,0,8,3,1,1,1,2,1,1,0,1,0,1,6,0,1,1,0,1,1,20.0,9.0,0.639
16,17,6,11,5,9,0,29,5,1,11,9,26,2,0,14,6,1,1,1,3,1,1,0,1,1,1,5,1,1,1,0,1,1,23.429,9.286,0.442
2,1,2,3,2,2,0,5,1,0,4,0,5,1,0,5,0,1,1,1,1,1,1,0,1,1,0,4,0,1,1,0,1,0,11.0,4.667,0.615
10,15,11,6,8,7,0,23,0,2,20,0,9,3,0,24,0,1,1,1,3,1,1,0,1,0,2,6,0,1,1,0,1,0,19.714,11.25,0.602
4,10,4,5,2,14,0,21,3,1,5,2,8,1,1,9,1,1,1,1,2,1,1,0,1,1,1,3,1,1,1,1,1,1,18.0,4.6,0.298
1,3,1,5,3,2,0,6,1,4,10,1,7,2,0,10,1,1,1,1,3,1,1,0,1,1,2,4,1,1,1,0,1,1,28.5,25.25,0.656
4,7,0,6,4,2,0,7,0,2,11,5,7,1,0,4,3,1,1,0,2,1,1,0,1,0,2,7,1,1,1,0,1,1,15.75,8.25,0.802
1,6,4,1,2,2,0,6,3,2,4,8,7,1,0,4,2,1,1,1,1,1,1,0,1,1,2,3,1,1,1,0,1,1,26.5,12.0,0.486
6,11,6,6,3,7,1,17,1,2,11,0,6,1,0,7,4,1,1,1,2,1,1,1,1,1,1,7,0,1,1,0,1,1,22.25,8.5,0.675
3,3,1,3,1,1,0,4,0,0,6,0,2,2,0,2,0,1,1,1,2,1,1,0,1,0,0,4,0,1,1,0,2,0,14.0,16.5,0.802
4,4,9,8,0,5,0,10,0,2,8,0,3,1,0,6,3,1,1,1,4,0,1,0,1,0,2,5,0,1,1,0,1,1,15.75,11.893,0.802
2,1,1,4,1,1,0,5,0,0,3,0,4,2,0,3,0,1,1,1,3,1,1,0,1,0,0,2,0,1,1,0,1,0,13.5,10.5,0.544
3,7,4,9,4,4,0,11,0,2,14,0,6,4,0,7,1,1,1,1,3,1,1,0,1,0,2,8,0,1,1,0,1,1,25.333,28.0,0.892
1,1,2,0,1,1,0,2,0,1,1,0,1,0,0,4,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,2,0,15.0,11.0,0.548
1,1,3,4,2,3,0,5,1,0,4,4,3,1,0,3,0,1,1,1,2,1,1,0,1,1,0,3,1,1,1,0,1,0,35.0,19.0,0.598
5,5,9,13,5,5,0,19,0,7,30,0,15,9,0,11,1,1,1,1,3,1,1,0,1,0,2,7,0,1,1,0,1,1,22.333,25.262,0.611
2,6,4,6,6,2,0,10,0,2,6,1,5,0,0,9,2,1,1,1,3,1,1,0,1,0,2,3,1,1,0,0,2,1,30.5,15.5,0.634
6,14,6,10,2,11,0,20,2,0,12,2,11,2,1,9,4,1,1,1,3,1,1,0,1,1,0,5,1,1,1,1,1,1,13.875,8.688,0.537
3,2,4,8,3,4,0,3,0,2,10,1,4,2,0,9,0,1,1,1,3,1,1,0,1,0,2,4,1,1,1,0,2,0,13.75,10.625,0.667
1,1,0,0,1,0,0,3,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,11.0,5.0,0.426
1,3,1,3,1,2,0,5,0,0,5,0,1,0,0,3,0,1,1,1,3,1,1,0,1,0,0,3,0,1,0,0,1,0,25.0,20.0,0.707
7,14,12,12,7,11,0,35,2,3,22,0,28,2,0,20,6,1,1,1,4,1,1,0,1,1,1,7,0,1,1,0,3,1,17.8,11.2,0.636
3,3,0,3,0,2,0,5,1,1,3,1,2,0,0,1,0,1,1,0,2,0,1,0,1,1,1,2,1,1,0,0,1,0,12.5,7.5,0.566
11,5,7,3,4,2,1,12,0,1,6,2,16,0,0,4,0,1,1,1,1,1,1,1,1,0,1,4,1,1,0,0,1,0,18.5,5.5,0.493
7,7,4,7,6,2,0,10,1,3,21,0,6,5,0,13,0,1,1,1,2,1,1,0,1,1,2,8,0,1,1,0,2,0,15.333,13.333,0.811
4,2,1,4,2,4,0,4,0,4,4,0,2,0,0,6,0,1,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,18.5,9.0,0.581
1,0,1,1,0,1,1,1,0,0,3,0,2,1,0,1,0,1,0,1,1,0,1,1,1,0,0,3,0,1,1,0,1,0,13.0,12.0,0.784
7,5,4,15,6,3,0,8,3,8,19,0,5,6,0,18,0,1,1,1,6,1,1,0,1,1,2,7,0,1,1,0,1,0,17.833,16.387,0.957
3,1,1,2,1,1,0,2,0,0,2,0,4,1,0,2,0,1,1,1,2,1,1,0,1,0,0,2,0,1,1,0,1,0,20.0,11.0,0.632
1,0,0,2,1,0,0,0,0,2,3,0,1,1,0,4,0,1,0,0,2,1,0,0,0,0,2,2,0,1,1,0,1,0,7.5,9.786,0.913
0,1,0,2,1,1,0,2,0,0,2,0,1,0,0,1,0,0,1,0,2,1,1,0,1,0,0,1,0,1,0,0,1,0,11.0,19.0,0.853
4,3,2,3,4,4,0,5,0,5,7,1,3,4,0,13,0,1,1,1,2,1,1,0,1,0,1,4,1,1,1,0,2,0,19.333,10.667,0.557
3,3,0,1,1,2,0,4,0,1,3,0,2,0,0,4,1,1,1,0,1,1,1,0,1,0,1,3,0,1,0,0,1,1,8.333,4.333,0.566
5,10,4,4,1,4,0,9,1,0,7,5,4,1,0,5,0,1,1,1,2,1,1,0,1,1,0,4,1,1,1,0,1,0,20.0,7.667,0.548
8,4,5,7,5,3,1,11,1,5,12,0,8,3,0,13,0,1,1,1,3,1,1,1,1,1,1,4,0,1,1,0,2,0,12.286,4.571,0.457
12,15,17,20,11,11,1,23,0,15,36,0,17,6,0,35,3,1,1,1,5,1,1,1,1,0,2,7,0,1,1,0,2,1,22.2,16.425,0.569
5,3,3,6,4,2,0,5,0,3,15,0,9,2,0,9,2,1,1,1,3,1,1,0,1,0,1,5,0,1,1,0,2,1,22.667,16.19,0.686
8,10,6,10,2,5,0,13,0,1,12,0,10,2,1,10,0,1,1,1,3,1,1,0,1,0,1,6,0,1,1,1,2,0,29.667,17.667,0.6
6,8,1,2,1,5,1,18,0,0,4,0,7,0,0,6,0,1,1,1,1,1,1,1,1,0,0,3,0,1,0,0,1,0,20.0,3.667,0.365
1,2,3,1,0,0,0,2,0,0,3,0,2,0,0,1,0,1,1,1,1,0,0,0,1,0,0,2,0,1,0,0,1,0,7.5,5.0,0.73
5,17,9,14,10,5,0,19,1,8,40,0,13,7,0,30,0,1,1,1,3,1,1,0,1,1,2,9,0,1,1,0,2,0,17.8,14.7,0.636
0,1,2,2,1,0,0,2,0,1,4,0,1,2,0,3,0,0,1,1,1,1,0,0,1,0,1,3,0,1,1,0,2,0,20.0,15.0,0.632
1,3,0,2,1,1,0,1,0,0,2,0,1,1,0,2,0,1,1,0,2,1,1,0,1,0,0,2,0,1,1,0,1,0,15.0,15.0,0.913
2,6,3,4,0,5,0,8,0,3,9,1,4,1,0,8,3,1,1,1,2,0,1,0,1,0,2,2,1,1,1,0,2,1,11.4,6.0,0.468
15,15,19,20,11,9,0,32,2,6,23,1,18,4,0,22,5,1,1,1,4,1,1,0,1,1,2,6,1,1,1,0,2,1,20.2,13.5,0.498
4,2,1,0,1,2,0,9,0,0,5,0,4,3,0,5,0,1,1,1,0,1,1,0,1,0,0,3,0,1,1,0,2,0,37.0,16.0,0.465
5,8,2,3,2,5,0,22,0,4,5,0,14,3,1,10,0,1,1,1,2,1,1,0,1,0,1,4,0,1,1,1,2,0,41.5,10.5,0.466
8,12,5,4,5,6,0,19,1,1,10,6,12,3,0,12,2,1,1,1,2,1,1,0,1,1,1,6,1,1,1,0,1,1,21.2,5.6,0.481
4,6,3,6,1,5,0,14,1,1,11,0,11,1,0,9,5,1,1,1,3,1,1,0,1,1,1,4,0,1,1,0,2,1,11.286,6.143,0.636
5,5,3,9,2,3,0,7,0,2,8,0,8,3,0,10,1,1,1,1,3,1,1,0,1,0,2,4,0,1,1,0,1,1,11.0,7.5,0.609
3,5,0,2,1,1,0,7,0,2,2,0,2,0,0,4,0,1,1,0,1,1,1,0,1,0,2,2,0,1,0,0,1,0,29.0,9.0,0.394
3,4,2,3,2,4,0,5,0,0,6,2,10,2,0,4,3,1,1,1,2,1,1,0,1,0,0,3,1,1,1,0,2,1,12.5,8.0,0.5
0,0,0,0,0,0,0,3,1,0,1,2,5,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,6.5,1.0,0.392
3,2,3,5,2,2,0,4,1,4,8,0,4,0,0,6,2,1,1,1,3,1,1,0,1,1,2,2,0,1,0,0,1,1,15.333,14.333,0.626
10,7,3,9,4,5,0,14,0,5,17,2,10,4,0,15,1,1,1,1,5,1,1,0,1,0,2,5,1,1,1,0,1,1,14.857,15.582,0.693
4,3,4,3,2,1,0,6,1,3,9,1,5,2,0,9,1,1,1,1,3,1,1,0,1,1,2,6,1,1,1,0,1,1,18.0,13.25,0.962
2,4,4,5,1,4,1,5,2,6,10,0,4,1,0,10,0,1,1,1,2,1,1,1,1,1,2,5,0,1,1,0,1,0,19.667,19.0,0.644
6,8,4,5,4,8,0,17,3,4,10,0,13,0,0,14,4,1,1,1,3,1,1,0,1,1,2,3,0,1,0,0,1,1,14.286,5.143,0.495
19,34,8,18,6,23,2,53,16,1,31,0,34,11,2,18,3,1,1,1,4,1,1,1,1,1,1,7,0,1,1,1,2,1,22.917,9.167,0.426
2,2,3,11,1,2,1,7,0,3,15,0,9,4,0,11,3,1,1,1,3,1,1,1,1,0,2,5,0,1,1,0,1,1,10.571,12.429,0.658
6,6,6,6,2,5,0,14,1,3,9,0,9,0,0,12,5,1,1,1,3,1,1,0,1,1,1,4,0,1,0,0,1,1,14.0,6.833,0.463
4,6,3,3,1,0,0,2,0,1,6,0,6,2,0,4,0,1,1,1,2,1,0,0,1,0,1,3,0,1,1,0,1,0,9.5,9.75,0.688
8,8,7,4,3,5,0,17,1,1,6,4,9,1,0,5,1,1,1,1,3,1,1,0,1,1,1,5,1,1,1,0,1,1,20.0,8.5,0.712
1,6,1,7,2,0,0,5,0,3,14,0,6,6,0,11,0,1,1,1,3,1,0,0,1,0,2,5,0,1,1,0,1,0,15.5,14.188,0.718
8,9,0,6,1,11,0,17,2,2,5,2,10,0,0,7,1,1,1,0,2,1,1,0,1,1,1,4,1,1,0,0,1,1,11.571,2.143,0.393
4,5,2,1,1,4,1,9,1,2,13,0,8,2,1,12,2,1,1,1,1,1,1,1,1,1,1,7,0,1,1,1,2,1,13.4,10.75,0.864
4,7,6,5,7,5,0,11,0,3,13,0,3,2,0,13,2,1,1,1,3,1,1,0,1,0,3,5,0,1,1,0,3,1,27.0,16.75,0.786
4,9,7,9,4,2,0,14,0,6,12,0,8,4,0,11,0,1,1,1,3,1,1,0,1,0,2,6,0,1,1,0,1,0,12.857,7.0,0.671
4,3,0,4,2,6,0,7,0,1,4,4,9,0,0,5,1,1,1,0,2,1,1,0,1,0,1,3,1,1,0,0,1,1,12.25,2.25,0.404
0,1,0,2,0,0,0,1,0,0,3,0,3,1,0,1,0,0,1,0,2,0,0,0,1,0,0,3,0,1,1,0,1,0,6.0,6.0,1.021
4,5,3,2,3,5,0,12,1,2,6,0,6,0,0,7,4,1,1,1,2,1,1,0,1,1,1,5,0,1,0,0,3,1,11.8,6.2,0.829
4,3,2,6,1,2,0,6,0,3,4,0,4,3,0,8,0,1,1,1,3,1,1,0,1,0,2,4,0,1,1,0,1,0,15.333,11.0,0.73
5,5,0,1,1,6,0,7,2,2,1,1,8,1,0,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,21.0,3.0,0.218
11,14,11,15,8,11,2,18,2,9,24,0,10,4,0,24,2,1,1,1,4,1,1,1,1,1,2,4,0,1,1,0,1,1,15.0,8.627,0.44
8,8,6,10,4,5,0,12,1,2,12,0,11,1,0,10,2,1,1,1,3,1,1,0,1,1,1,5,0,1,1,0,3,1,10.222,8.0,0.59
5,10,2,4,1,5,0,15,1,1,6,0,10,1,0,8,0,1,1,1,3,1,1,0,1,1,1,4,0,1,1,0,1,0,17.25,8.5,0.596
19,23,12,18,10,19,0,40,1,6,27,0,22,5,0,23,2,1,1,1,4,1,1,0,1,1,2,8,0,1,1,0,3,1,17.462,10.365,0.61
12,18,11,12,8,11,0,30,3,14,26,3,21,4,0,32,5,1,1,1,2,1,1,0,1,1,2,6,1,1,1,0,1,1,19.091,7.727,0.39
1,0,0,2,1,2,0,2,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,13.0,6.0,0.588
11,21,3,10,6,15,0,27,2,0,16,10,14,5,1,13,0,1,1,1,5,1,1,0,1,1,0,6,1,1,1,1,1,0,38.5,19.125,0.57
1,4,2,4,1,4,0,8,0,2,11,0,3,3,0,9,0,1,1,1,3,1,1,0,1,0,1,5,0,1,1,0,2,0,13.0,12.25,0.784
2,3,1,2,2,1,0,4,0,0,3,0,1,0,0,3,0,1,1,1,1,1,1,0,1,0,0,2,0,1,0,0,1,0,22.0,14.0,0.452
2,10,8,2,1,6,0,17,0,2,7,1,3,6,0,5,2,1,1,1,2,1,1,0,1,0,1,5,1,1,1,0,1,1,24.0,10.333,0.667
3,1,2,4,1,2,0,2,0,1,3,0,2,1,0,3,1,1,1,1,2,1,1,0,1,0,1,2,0,1,1,0,1,1,26.0,13.0,0.555
8,8,2,9,4,6,0,11,0,6,22,1,16,5,0,17,2,1,1,1,2,1,1,0,1,0,2,7,1,1,1,0,2,1,14.625,11.875,0.654
6,10,10,6,2,10,1,20,1,3,20,0,9,1,0,16,1,1,1,1,2,1,1,1,1,1,1,5,0,1,1,0,3,1,19.333,9.667,0.46
6,10,10,6,2,10,1,20,1,3,20,0,9,1,0,16,1,1,1,1,2,1,1,1,1,1,1,5,0,1,1,0,3,1,19.333,9.667,0.46
4,4,1,3,1,2,0,6,0,1,5,0,5,1,0,7,0,1,1,1,2,1,1,0,1,0,1,3,0,1,1,0,1,0,13.333,7.333,0.447
8,8,4,5,5,5,0,14,1,2,9,0,5,5,0,13,1,1,1,1,3,1,1,0,1,1,2,4,0,1,1,0,1,1,28.667,11.667,0.534
4,4,4,6,4,3,0,11,0,1,6,0,8,5,0,9,3,1,1,1,2,1,1,0,1,0,1,3,0,1,1,0,2,1,13.6,10.0,0.514
3,2,2,4,3,2,0,7,2,1,8,0,1,1,0,5,0,1,1,1,2,1,1,0,1,1,1,5,0,1,1,0,1,0,13.667,11.0,0.883
14,13,13,12,9,4,1,24,3,3,31,0,16,4,0,19,2,1,1,1,5,1,1,1,1,1,1,8,0,1,1,0,2,1,16.8,13.932,0.709
14,17,19,22,13,19,0,32,3,7,51,2,34,5,0,45,3,1,1,1,3,1,1,0,1,1,2,8,1,1,1,0,2,1,19.067,13.667,0.46
7,1,1,6,2,2,0,6,0,1,8,0,4,1,0,8,1,1,1,1,4,1,1,0,1,0,1,3,0,1,1,0,2,1,16.0,25.333,0.714
1,1,1,2,0,0,0,0,0,1,2,0,2,1,0,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,15.0,12.0,0.365
1,1,0,2,0,1,0,3,0,0,3,0,2,1,0,3,0,1,1,0,2,0,1,0,1,0,0,3,0,1,1,0,1,0,8.5,7.5,0.857
6,9,11,6,5,6,0,18,2,3,18,1,17,4,0,19,5,1,1,1,2,1,1,0,1,1,2,7,1,1,1,0,4,1,14.444,9.556,0.682
3,2,5,3,1,0,0,8,0,3,3,0,6,1,0,6,2,1,1,1,3,1,0,0,1,0,2,2,0,1,1,0,1,1,10.75,8.625,0.647
1,0,7,3,1,0,0,2,0,2,2,0,4,1,0,3,1,1,0,1,2,1,0,0,1,0,2,1,0,1,1,0,1,1,13.5,11.0,0.68
5,9,4,9,3,6,0,14,0,1,7,2,4,4,0,9,0,1,1,1,2,1,1,0,1,0,1,2,1,1,1,0,1,0,15.4,12.0,0.483
4,2,2,6,1,0,0,4,5,1,7,0,5,4,2,6,0,1,1,1,2,1,0,0,1,1,1,3,0,1,1,1,2,0,23.5,15.0,0.619
7,6,3,10,8,15,0,21,0,4,18,9,5,4,0,10,6,1,1,1,3,1,1,0,1,0,1,6,1,1,1,0,1,1,25.2,20.0,0.567
6,6,6,10,3,3,0,5,1,3,10,0,7,4,0,8,1,1,1,1,3,1,1,0,1,1,2,3,0,1,1,0,1,1,36.5,21.5,0.497
2,2,1,1,1,0,0,6,1,0,3,0,4,0,0,2,3,1,1,1,1,1,0,0,1,1,0,3,0,1,0,0,1,1,8.667,2.0,0.555
6,10,7,15,6,7,0,14,1,3,22,0,15,5,0,9,3,1,1,1,4,1,1,0,1,1,2,8,0,1,1,0,1,1,30.75,22.438,0.765
5,2,2,7,2,5,0,7,1,1,9,0,6,4,1,7,3,1,1,1,2,1,1,0,1,1,1,5,0,1,1,1,2,1,15.25,8.25,0.543
14,9,3,6,3,7,0,15,0,1,7,1,10,3,0,8,4,1,1,1,3,1,1,0,1,0,1,3,1,1,1,0,2,1,15.0,9.0,0.447
8,9,5,5,6,10,1,32,1,3,17,0,19,2,0,17,0,1,1,1,2,1,1,1,1,1,1,7,0,1,1,0,2,0,13.6,4.6,0.546
4,7,3,3,2,3,0,9,0,2,7,0,2,2,0,6,1,1,1,1,2,1,1,0,1,0,2,3,0,1,1,0,2,1,17.0,11.0,0.693
3,6,1,6,3,4,0,7,0,1,12,2,9,3,2,5,0,1,1,1,2,1,1,0,1,0,1,5,1,1,1,1,1,0,15.5,12.75,0.629
6,5,4,3,3,5,0,8,0,1,6,0,3,1,0,7,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,2,0,17.333,10.667,0.392
4,5,4,6,3,2,0,7,0,2,16,0,6,4,0,11,0,1,1,1,3,1,1,0,1,0,2,5,0,1,1,0,2,0,17.5,20.75,0.761
3,0,0,3,2,0,0,2,0,0,4,0,1,1,0,2,0,1,0,0,2,1,0,0,1,0,0,2,0,1,1,0,1,0,18.0,28.0,0.667
0,0,1,3,1,1,0,2,0,0,3,3,3,1,0,3,0,0,0,1,2,1,1,0,1,0,0,3,1,1,1,0,2,0,21.0,19.0,0.772
5,5,1,2,0,5,0,11,0,2,6,2,18,2,5,9,1,1,1,1,2,0,1,0,1,0,1,4,1,1,1,1,1,1,23.333,4.333,0.423
7,11,6,5,2,3,0,16,0,1,7,5,14,1,4,7,2,1,1,1,3,1,1,0,1,0,1,4,1,1,1,1,1,1,21.5,5.5,0.457
2,1,2,2,0,0,0,4,0,1,3,0,3,1,0,3,1,1,1,1,2,0,0,0,1,0,1,2,0,1,1,0,1,1,11.5,10.375,0.885
11,12,7,13,7,7,0,25,4,8,18,4,24,3,0,17,1,1,1,1,4,1,1,0,1,1,2,8,1,1,1,0,1,1,26.5,13.429,0.673
25,34,19,28,20,30,0,66,3,11,27,5,38,3,1,36,2,1,1,1,4,1,1,0,1,1,2,7,1,1,1,1,2,1,21.438,8.0,0.42
2,3,2,2,2,4,0,8,0,1,7,0,7,3,0,4,0,1,1,1,2,1,1,0,1,0,1,3,0,1,1,0,1,0,22.5,14.5,0.527
10,11,10,8,2,10,0,19,1,4,11,4,16,1,0,9,2,1,1,1,3,1,1,0,1,1,1,6,1,1,1,0,2,1,19.667,9.667,0.586
5,8,8,11,3,8,1,27,5,6,22,0,18,3,1,24,6,1,1,1,4,1,1,1,1,1,2,6,0,1,1,1,2,1,11.143,6.809,0.623
4,4,3,1,2,4,0,6,1,0,4,0,3,0,0,3,0,1,1,1,1,1,1,0,1,1,0,2,0,1,0,0,1,0,17.5,4.0,0.359
10,9,9,20,9,8,0,28,5,4,29,2,28,4,0,15,20,1,1,1,2,1,1,0,1,1,1,5,1,1,1,0,3,1,12.875,6.312,0.345
